date,close
2018-02-22,44.25
2018-02-21,44.54
2018-02-20,44.9
2018-02-16,44.21
2018-02-15,43.5
2018-02-14,43.45
2018-02-13,42.63
2018-02-12,42.19
2018-02-09,40.41
2018-02-08,40.0
2018-02-07,42.01
2018-02-06,43.88
2018-02-05,39.4
2018-02-02,40.82
2018-02-01,42.49
2018-01-31,43.72
2018-01-30,41.67
2018-01-29,43.29
2018-01-26,43.67
2018-01-25,43.01
2018-01-24,43.08
2018-01-23,43.95
2018-01-22,42.88
2018-01-19,42.75
2018-01-18,43.99
2018-01-17,44.26
2018-01-16,42.92
2018-01-12,42.81
2018-01-11,42.82
2018-01-10,43.31
2018-01-09,42.97
2018-01-08,45.55
2018-01-05,45.8
2018-01-04,46.88
2018-01-03,44.98
2018-01-02,43.67
2017-12-29,41.12
2017-12-28,41.81
2017-12-27,42.48
2017-12-26,42.25
2017-12-22,44.12
2017-12-21,44.42
2017-12-20,45.75
2017-12-19,43.98
2017-12-18,43.71
2017-12-15,42.4
2017-12-14,42.24
2017-12-13,42.05
2017-12-12,41.86
2017-12-11,43.01
2017-12-08,43.21
2017-12-07,43.2
2017-12-06,41.58
2017-12-05,41.21
2017-12-04,39.9
2017-12-01,41.99
2017-11-30,42.39
2017-11-29,43.74
2017-11-28,47.93
2017-11-27,48.05
2017-11-24,49.68
2017-11-22,49.14
2017-11-21,49.4
2017-11-20,47.64
2017-11-17,46.16
2017-11-16,46.18
2017-11-15,45.36
2017-11-14,45.8
2017-11-13,45.6
2017-11-10,44.78
2017-11-09,43.5
2017-11-08,44.09
2017-11-07,43.95
2017-11-06,43.25
2017-11-03,43.71
2017-11-02,44.34
2017-11-01,44.38
2017-10-31,44.31
2017-10-30,41.65
2017-10-27,40.85
2017-10-26,40.6
2017-10-25,41.06
2017-10-24,41.6
2017-10-23,41.56
2017-10-20,41.5
2017-10-19,41.31
2017-10-18,41.65
2017-10-17,40.39
2017-10-16,41.49
2017-10-13,40.4
2017-10-12,40.58
2017-10-11,41.61
2017-10-10,41.98
2017-10-09,40.96
2017-10-06,39.67
2017-10-05,39.37
2017-10-04,39.56
2017-10-03,40.37
2017-10-02,40.01
2017-09-29,39.33
2017-09-28,37.96
2017-09-27,37.09
2017-09-26,34.18
2017-09-25,34.87
2017-09-22,36.07
2017-09-21,35.91
2017-09-20,35.97
2017-09-19,35.95
2017-09-18,35.43
2017-09-15,34.65
2017-09-14,34.58
2017-09-13,34.59
2017-09-12,34.29
2017-09-11,33.44
2017-09-08,32.45
2017-09-07,32.79
2017-09-06,32.25
2017-09-05,32.07
2017-09-01,32.6
2017-08-31,31.97
2017-08-30,31.61
2017-08-29,31.48
2017-08-28,31.08
2017-08-25,30.29
2017-08-24,30.22
2017-08-23,30.45
2017-08-22,30.45
2017-08-21,29.56
2017-08-18,30.38
2017-08-17,29.62
2017-08-16,30.69
2017-08-15,29.68
2017-08-14,29.24
2017-08-11,28.01
2017-08-10,27.49
2017-08-09,28.58
2017-08-08,28.84
2017-08-07,28.59
2017-08-04,27.92
2017-08-03,27.83
2017-08-02,28.63
2017-08-01,28.34
2017-07-31,28.12
2017-07-28,29.28
2017-07-27,30.24
2017-07-26,29.81
2017-07-25,29.9
2017-07-24,31.67
2017-07-21,32.01
2017-07-20,32.0
2017-07-19,31.82
2017-07-18,31.9
2017-07-17,31.72
2017-07-14,31.79
2017-07-13,31.13
2017-07-12,31.45
2017-07-11,31.37
2017-07-10,30.5
2017-07-07,30.2
2017-07-06,30.1
2017-07-05,30.51
2017-07-03,29.14
2017-06-30,29.86
2017-06-29,31.47
2017-06-28,32.24
2017-06-27,31.66
2017-06-26,32.5
2017-06-23,31.73
2017-06-22,31.89
2017-06-21,32.01
2017-06-20,30.83
2017-06-19,31.2
2017-06-16,29.86
2017-06-15,30.56
2017-06-14,31.06
2017-06-13,31.54
2017-06-12,31.2
2017-06-09,30.6
2017-06-08,32.45
2017-06-07,32.5
2017-06-06,31.57
2017-06-05,31.21
2017-06-02,31.21
2017-06-01,30.76
2017-05-31,30.77
2017-05-30,30.7
2017-05-26,29.76
2017-05-25,29.43
2017-05-24,28.99
2017-05-23,28.29
2017-05-22,28.06
2017-05-19,27.82
2017-05-18,27.48
2017-05-17,27.0
2017-05-16,29.02
2017-05-15,28.83
2017-05-12,28.93
2017-05-11,29.03
2017-05-10,29.32
2017-05-09,28.81
2017-05-08,28.06
2017-05-05,28.2
2017-05-04,27.79
2017-05-03,28.0
2017-05-02,27.77
2017-05-01,28.29
2017-04-28,27.67
2017-04-27,27.63
2017-04-26,26.79
2017-04-25,26.99
2017-04-24,26.57
2017-04-21,27.32
2017-04-20,27.96
2017-04-19,27.26
2017-04-18,27.14
2017-04-17,27.13
2017-04-13,26.74
2017-04-12,26.69
2017-04-11,27.18
2017-04-10,27.64
2017-04-07,28.52
2017-04-06,28.62
2017-04-05,28.26
2017-04-04,28.59
2017-04-03,28.64
2017-03-31,28.9
2017-03-30,28.97
2017-03-29,28.5
2017-03-28,28.69
2017-03-27,28.76
2017-03-24,28.43
2017-03-23,26.47
2017-03-22,26.06
2017-03-21,25.52
2017-03-20,26.21
2017-03-17,25.8
2017-03-16,26.04
2017-03-15,26.12
2017-03-14,25.58
2017-03-13,25.7
2017-03-10,25.18
2017-03-09,25.15
2017-03-08,25.38
2017-03-07,25.64
2017-03-06,25.71
2017-03-03,25.57
2017-03-02,24.7
2017-03-01,24.55
2017-02-28,23.44
2017-02-27,23.76
2017-02-24,23.24
2017-02-23,23.48
2017-02-22,23.75
2017-02-21,23.77
2017-02-17,23.35
2017-02-16,22.98
2017-02-15,23.02
2017-02-14,23.12
2017-02-13,23.9
2017-02-10,24.05
2017-02-09,24.45
2017-02-08,24.21
2017-02-07,24.6
2017-02-06,24.34
2017-02-03,24.6
2017-02-02,24.79
2017-02-01,24.75
2017-01-31,24.11
2017-01-30,24.18
2017-01-27,23.97
2017-01-26,23.52
2017-01-25,23.56
2017-01-24,22.85
2017-01-23,21.89
2017-01-20,21.96
2017-01-19,21.71
2017-01-18,22.32
2017-01-17,21.74
2017-01-13,22.18
2017-01-12,22.31
2017-01-11,22.79
2017-01-10,22.48
2017-01-09,22.34
2017-01-06,22.04
2017-01-05,22.11
2017-01-04,22.36
2017-01-03,22.55
2016-12-30,21.92
2016-12-29,22.27
2016-12-28,22.78
2016-12-27,23.3
2016-12-23,23.26
2016-12-22,23.19
2016-12-21,20.58
2016-12-20,20.65
2016-12-19,20.35
2016-12-16,20.27
2016-12-15,20.29
2016-12-14,20.02
2016-12-13,20.13
2016-12-12,20.02
2016-12-09,20.5
2016-12-08,20.66
2016-12-07,20.44
2016-12-06,19.06
2016-12-05,18.61
2016-12-02,18.79
2016-12-01,18.48
2016-11-30,19.53
2016-11-29,19.42
2016-11-28,19.99
2016-11-25,20.13
2016-11-23,19.91
2016-11-22,19.74
2016-11-21,19.49
2016-11-18,19.21
2016-11-17,19.18
2016-11-16,18.24
2016-11-15,18.1
2016-11-14,17.71
2016-11-11,17.67
2016-11-10,16.99
2016-11-09,17.2
2016-11-08,17.41
2016-11-07,17.375
2016-11-04,16.68
2016-11-03,16.62
2016-11-02,16.68
2016-11-01,16.98
2016-10-31,17.16
2016-10-28,17.2
2016-10-27,17.53
2016-10-26,17.64
2016-10-25,17.54
2016-10-24,17.06
2016-10-21,16.94
2016-10-20,17.205
2016-10-19,17.215
2016-10-18,17.41
2016-10-17,16.99
2016-10-14,17.13
2016-10-13,16.85
2016-10-12,16.78
2016-10-11,16.86
2016-10-10,17.5
2016-10-07,17.61
2016-10-06,17.73
2016-10-05,17.7
2016-10-04,17.8
2016-10-03,17.73
2016-09-30,17.78
2016-09-29,17.54
2016-09-28,17.44
2016-09-27,18.0
2016-09-26,17.36
2016-09-23,17.48
2016-09-22,17.59
2016-09-21,17.66
2016-09-20,16.92
2016-09-19,16.95
2016-09-16,17.48
2016-09-15,17.45
2016-09-14,16.93
2016-09-13,16.75
2016-09-12,17.15
2016-09-09,16.81
2016-09-08,17.45
2016-09-07,17.16
2016-09-06,17.01
2016-09-02,16.7
2016-09-01,16.64
2016-08-31,16.49
2016-08-30,16.74
2016-08-29,16.91
2016-08-26,16.51
2016-08-25,16.2
2016-08-24,15.51
2016-08-23,16.18
2016-08-22,16.19
2016-08-19,16.25
2016-08-18,15.77
2016-08-17,15.52
2016-08-16,15.49
2016-08-15,15.53
2016-08-12,14.93
2016-08-11,14.43
2016-08-10,14.2
2016-08-09,14.48
2016-08-08,14.42
2016-08-05,14.52
2016-08-04,14.03
2016-08-03,13.51
2016-08-02,13.4
2016-08-01,13.56
2016-07-29,13.74
2016-07-28,13.81
2016-07-27,14.19
2016-07-26,14.67
2016-07-25,13.92
2016-07-22,13.13
2016-07-21,13.18
2016-07-20,13.59
2016-07-19,13.22
2016-07-18,13.34
2016-07-15,13.13
2016-07-14,13.29
2016-07-13,13.29
2016-07-12,13.23
2016-07-11,12.64
2016-07-08,12.62
2016-07-07,12.2
2016-07-06,11.73
2016-07-05,11.91
2016-07-01,12.5
2016-06-30,13.76
2016-06-29,13.19
2016-06-28,12.99
2016-06-27,12.23
2016-06-24,13.21
2016-06-23,14.05
2016-06-22,12.72
2016-06-21,12.75
2016-06-20,12.32
2016-06-17,12.2
2016-06-16,11.95
2016-06-15,12.02
2016-06-14,11.92
2016-06-13,12.05
2016-06-10,12.14
2016-06-09,12.51
2016-06-08,12.58
2016-06-07,13.0
2016-06-06,12.77
2016-06-03,12.86
2016-06-02,13.11
2016-06-01,13.09
2016-05-31,12.72
2016-05-27,12.31
2016-05-26,11.95
2016-05-25,11.6
2016-05-24,11.49
2016-05-23,11.14
2016-05-20,10.8
2016-05-19,10.07
2016-05-18,10.05
2016-05-17,9.67
2016-05-16,9.68
2016-05-13,9.56
2016-05-12,9.63
2016-05-11,10.1
2016-05-10,10.09
2016-05-09,9.87
2016-05-06,9.99
2016-05-05,10.06
2016-05-04,10.0
2016-05-03,10.36
2016-05-02,10.62
2016-04-29,10.75
2016-04-28,11.62
2016-04-27,11.56
2016-04-26,11.51
2016-04-25,10.55
2016-04-22,10.66
2016-04-21,10.65
2016-04-20,10.75
2016-04-19,10.72
2016-04-18,10.89
2016-04-15,10.69
2016-04-14,10.4
2016-04-13,10.88
2016-04-12,10.17
2016-04-11,10.45
2016-04-08,10.72
2016-04-07,10.51
2016-04-06,10.47
2016-04-05,10.4
2016-04-04,10.8
2016-04-01,11.03
2016-03-31,10.47
2016-03-30,10.48
2016-03-29,10.45
2016-03-28,10.38
2016-03-24,10.5
2016-03-23,10.65
2016-03-22,11.44
2016-03-21,11.53
2016-03-18,11.14
2016-03-17,10.87
2016-03-16,10.72
2016-03-15,10.85
2016-03-14,11.15
2016-03-11,11.39
2016-03-10,10.88
2016-03-09,10.81
2016-03-08,10.66
2016-03-07,11.58
2016-03-04,11.88
2016-03-03,11.79
2016-03-02,11.68
2016-03-01,11.07
2016-02-29,10.63
2016-02-26,10.7
2016-02-25,10.72
2016-02-24,10.64
2016-02-23,10.49
2016-02-22,11.05
2016-02-19,11.16
2016-02-18,11.49
2016-02-17,11.43
2016-02-16,10.81
2016-02-12,10.02
2016-02-11,9.69
2016-02-10,9.9
2016-02-09,9.98
2016-02-08,10.17
2016-02-05,11.0
2016-02-04,11.23
2016-02-03,10.76
2016-02-02,10.59
2016-02-01,10.96
2016-01-29,11.03
2016-01-28,9.885
2016-01-27,10.39
2016-01-26,10.55
2016-01-25,10.48
2016-01-22,11.07
2016-01-21,10.85
2016-01-20,10.05
2016-01-19,10.8
2016-01-15,11.08
2016-01-14,12.02
2016-01-13,12.06
2016-01-12,12.72
2016-01-11,12.53
2016-01-08,13.33
2016-01-07,13.66
2016-01-06,14.22
2016-01-05,14.82
2016-01-04,14.33
2015-12-31,14.16
2015-12-30,14.16
2015-12-29,14.34
2015-12-28,14.19
2015-12-24,14.48
2015-12-23,14.3
2015-12-22,14.61
2015-12-21,14.77
2015-12-18,14.36
2015-12-17,14.32
2015-12-16,14.07
2015-12-15,14.18
2015-12-14,13.66
2015-12-11,14.04
2015-12-10,14.66
2015-12-09,14.32
2015-12-08,14.6
2015-12-07,14.85
